unnamed:_0,invoice_id,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
5274,5275,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,59.0,88.0,5192.0,2233.0,43.0,Online
5275,5276,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Apparel,52.0,68.0,3536.0,1132.0,32.0,Online
5276,5277,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Apparel,67.0,173.0,11591.0,6723.0,58.0,Online
5277,5278,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,61.0,223.0,13603.0,6121.0,45.0,Online
5278,5279,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,64.0,203.0,12992.0,4547.0,35.0,Online
5279,5280,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,80.0,210.0,16800.0,7224.0,43.0,Online
5280,5281,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,77.0,155.0,11935.0,5013.0,42.0,Online
5281,5282,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Apparel,89.0,126.0,11214.0,3588.0,32.0,Online
5282,5283,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Apparel,103.0,218.0,22454.0,12574.0,56.0,Online
5283,5284,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,83.0,261.0,21663.0,9532.0,44.0,Online
5284,5285,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,88.0,225.0,19800.0,7920.0,40.0,Online
5285,5286,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,86.0,189.0,16254.0,7152.0,44.0,Online
5286,5287,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,82.0,180.0,14760.0,6347.0,43.0,Online
5287,5288,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Apparel,89.0,195.0,17355.0,5554.0,32.0,Online
5288,5289,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Apparel,101.0,163.0,16463.0,9384.0,57.0,Online
5289,5290,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,87.0,213.0,18531.0,7598.0,41.0,Online
5290,5291,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,77.0,206.0,15862.0,5552.0,35.0,Online
5291,5292,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,78.0,189.0,14742.0,6339.0,43.0,Online
5292,5293,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,77.0,143.0,11011.0,4625.0,42.0,Online
5293,5294,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Apparel,74.0,143.0,10582.0,3280.0,31.0,Online
5294,5295,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Apparel,81.0,87.0,7047.0,4087.0,58.0,Online
5295,5296,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,58.0,140.0,8120.0,3248.0,40.0,Online
5296,5297,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,135.0,8100.0,2997.0,37.0,Online
5297,5298,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,54.0,75.0,4050.0,1822.0,45.0,Online
5298,5299,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,54.0,65.0,3510.0,1544.0,44.0,Online
5299,5300,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Apparel,64.0,74.0,4736.0,1468.0,31.0,Online
5300,5301,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Apparel,51.0,75.0,3825.0,2104.0,55.0,Online
5301,5302,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,47.0,100.0,4700.0,2068.0,44.0,Online
5302,5303,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,59.0,144.0,8496.0,3228.0,38.0,Online
5303,5304,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,55.0,112.0,6160.0,2526.0,41.0,Online
5304,5305,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,51.0,113.0,5763.0,2363.0,41.0,Online
5305,5306,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Apparel,59.0,98.0,5782.0,1792.0,31.0,Online
5306,5307,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Apparel,65.0,104.0,6760.0,3921.0,58.0,Online
5307,5308,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,52.0,169.0,8788.0,3515.0,40.0,Online
5308,5309,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,54.0,175.0,9450.0,3591.0,38.0,Online
5309,5310,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,53.0,147.0,7791.0,3194.0,41.0,Online
5310,5311,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,64.0,150.0,9600.0,4128.0,43.0,Online
5311,5312,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Apparel,77.0,124.0,9548.0,2864.0,30.0,Online
5312,5313,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Apparel,86.0,162.0,13932.0,8220.0,59.0,Online
5313,5314,Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,72.0,216.0,15552.0,6221.0,40.0,Online
5314,5315,Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,82.0,200.0,16400.0,5740.0,35.0,Online
5315,5316,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,75.0,174.0,13050.0,5220.0,40.0,Online
5316,5317,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,78.0,180.0,14040.0,5756.0,41.0,Online
5317,5318,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Apparel,86.0,147.0,12642.0,4425.0,35.0,Online
5318,5319,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Apparel,87.0,156.0,13572.0,7465.0,55.0,Online
5319,5320,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Street Footwear,41.0,255.0,10455.0,5750.0,55.0,Online
5320,5321,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,44.0,189.0,8316.0,3909.0,47.0,Online
5321,5322,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Street Footwear,32.0,169.0,5408.0,2055.0,38.0,Online
5322,5323,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,37.0,145.0,5365.0,2200.0,41.0,Online
5323,5324,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Apparel,51.0,165.0,8415.0,3787.0,45.0,Online
5324,5325,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Apparel,44.0,176.0,7744.0,5034.0,65.0,Online
5325,5326,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Street Footwear,44.0,234.0,10296.0,5663.0,55.0,Online
5326,5327,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,42.0,138.0,5796.0,2840.0,49.0,Online
5327,5328,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Women's Street Footwear,33.0,174.0,5742.0,2125.0,37.0,Online
5328,5329,West Gear,1185732,2/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,37.0,133.0,4921.0,2067.0,42.0,Online
5329,5330,West Gear,1185732,2/10/2021,Northeast,New York,Albany,Men's Apparel,50.0,154.0,7700.0,3542.0,46.0,Online
5330,5331,West Gear,1185732,2/10/2021,Northeast,New York,Albany,Women's Apparel,42.0,182.0,7644.0,4892.0,64.0,Online
5331,5332,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Street Footwear,44.0,252.0,11088.0,6542.0,59.0,Online
5332,5333,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,44.0,165.0,7260.0,3340.0,46.0,Online
5333,5334,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Street Footwear,33.0,161.0,5313.0,1913.0,36.0,Online
5334,5335,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,39.0,106.0,4134.0,1695.0,41.0,Online
5335,5336,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Apparel,51.0,133.0,6783.0,3324.0,49.0,Online
5336,5337,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Apparel,43.0,161.0,6923.0,4154.0,60.0,Online
5337,5338,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Street Footwear,42.0,248.0,10416.0,5833.0,56.0,Online
5338,5339,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,43.0,147.0,6321.0,2844.0,45.0,Online
5339,5340,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Street Footwear,34.0,152.0,5168.0,1860.0,36.0,Online
5340,5341,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,37.0,135.0,4995.0,2048.0,41.0,Online
5341,5342,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Apparel,50.0,124.0,6200.0,2914.0,47.0,Online
5342,5343,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Apparel,41.0,156.0,6396.0,4157.0,65.0,Online
5343,5344,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Street Footwear,50.0,261.0,13050.0,7830.0,60.0,Online
5344,5345,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,53.0,161.0,8533.0,4011.0,47.0,Online
5345,5346,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Street Footwear,49.0,160.0,7840.0,2822.0,36.0,Online
5346,5347,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,47.0,130.0,6110.0,2444.0,40.0,Online
5347,5348,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Apparel,56.0,137.0,7672.0,3759.0,49.0,Online
5348,5349,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Apparel,59.0,169.0,9971.0,6282.0,63.0,Online
5349,5350,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Street Footwear,59.0,263.0,15517.0,8690.0,56.0,Online
5350,5351,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Athletic Footwear,54.0,175.0,9450.0,4536.0,48.0,Online
5351,5352,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Street Footwear,48.0,150.0,7200.0,2736.0,38.0,Online
5352,5353,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,49.0,144.0,7056.0,2893.0,41.0,Online
5353,5354,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Apparel,62.0,150.0,9300.0,4557.0,49.0,Online
5354,5355,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Apparel,69.0,181.0,12489.0,7743.0,62.0,Online
5355,5356,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Street Footwear,59.0,247.0,14573.0,8015.0,55.0,Online
5356,5357,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,56.0,196.0,10976.0,4939.0,45.0,Online
5357,5358,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Street Footwear,51.0,169.0,8619.0,3017.0,35.0,Online
5358,5359,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,53.0,150.0,7950.0,3419.0,43.0,Online
5359,5360,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Apparel,62.0,168.0,10416.0,4791.0,46.0,Online
5360,5361,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Apparel,66.0,194.0,12804.0,8323.0,65.0,Online
5361,5362,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Street Footwear,62.0,250.0,15500.0,8680.0,56.0,Online
5362,5363,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,55.0,210.0,11550.0,5197.0,45.0,Online
5363,5364,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Street Footwear,51.0,188.0,9588.0,3452.0,36.0,Online
5364,5365,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,41.0,150.0,6150.0,2460.0,40.0,Online
5365,5366,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Apparel,52.0,149.0,7748.0,3719.0,48.0,Online
5366,5367,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Apparel,55.0,218.0,11990.0,7194.0,60.0,Online
5367,5368,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Street Footwear,50.0,238.0,11900.0,7021.0,59.0,Online
5368,5369,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,48.0,163.0,7824.0,3521.0,45.0,Online
5369,5370,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Street Footwear,41.0,138.0,5658.0,1980.0,35.0,Online
5370,5371,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,44.0,137.0,6028.0,2471.0,41.0,Online
5371,5372,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Apparel,51.0,131.0,6681.0,3207.0,48.0,Online
5372,5373,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Apparel,59.0,156.0,9204.0,5522.0,60.0,Online
5373,5374,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Street Footwear,57.0,208.0,11856.0,6758.0,57.0,Online
5374,5375,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Athletic Footwear,46.0,156.0,7176.0,3301.0,46.0,Online
5375,5376,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Street Footwear,46.0,137.0,6302.0,2521.0,40.0,Online
5376,5377,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,45.0,135.0,6075.0,2491.0,41.0,Online
5377,5378,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Apparel,59.0,150.0,8850.0,4160.0,47.0,Online
5378,5379,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Apparel,64.0,156.0,9984.0,6190.0,62.0,Online
5379,5380,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Street Footwear,56.0,217.0,12152.0,6684.0,55.0,Online
5380,5381,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,49.0,162.0,7938.0,3890.0,49.0,Online
5381,5382,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Women's Street Footwear,45.0,147.0,6615.0,2381.0,36.0,Online
5382,5383,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,47.0,144.0,6768.0,2707.0,40.0,Online
5383,5384,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Apparel,62.0,154.0,9548.0,4297.0,45.0,Online
5384,5385,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Women's Apparel,68.0,176.0,11968.0,7660.0,64.0,Online
5385,5386,West Gear,1185732,12/8/2021,Northeast,New York,Albany,Men's Street Footwear,59.0,245.0,14455.0,8384.0,58.0,Online
5386,5387,West Gear,1185732,12/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,51.0,169.0,8619.0,4310.0,50.0,Online
5387,5388,Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Women's Street Footwear,52.0,163.0,8476.0,3306.0,39.0,Online
5388,5389,Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,54.0,155.0,8370.0,3432.0,41.0,Online
5389,5390,Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Men's Apparel,60.0,155.0,9300.0,4278.0,46.0,Online
5390,5391,Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Women's Apparel,69.0,182.0,12558.0,8037.0,64.0,Online
5391,5392,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Men's Street Footwear,39.0,216.0,8424.0,5307.0,63.0,Online
5392,5393,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Men's Athletic Footwear,39.0,156.0,6084.0,2738.0,45.0,Online
5393,5394,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Women's Street Footwear,29.0,168.0,4872.0,2339.0,48.0,Online
5394,5395,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Women's Athletic Footwear,34.0,131.0,4454.0,2093.0,47.0,Online
5395,5396,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Men's Apparel,49.0,145.0,7105.0,3197.0,45.0,Online
5396,5397,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Women's Apparel,38.0,156.0,5928.0,2371.0,40.0,Online
5397,5398,Kohl's,1185732,2/12/2021,Northeast,New York,Albany,Men's Street Footwear,37.0,238.0,8806.0,5372.0,61.0,Online
5398,5399,Kohl's,1185732,2/12/2021,Northeast,New York,Albany,Men's Athletic Footwear,37.0,145.0,5365.0,2200.0,41.0,Online
5399,5400,Kohl's,1185732,2/12/2021,Northeast,New York,Albany,Women's Street Footwear,29.0,143.0,4147.0,2032.0,49.0,Online
5400,5401,Kohl's,1185732,2/12/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,32.0,123.0,3936.0,1889.0,48.0,Online
5401,5402,Kohl's,1185732,2/12/2021,West,Wyoming,Cheyenne,Men's Apparel,47.0,145.0,6815.0,2794.0,41.0,Online
5402,5403,Kohl's,1185732,2/12/2021,West,Wyoming,Cheyenne,Women's Apparel,38.0,174.0,6612.0,2579.0,39.0,Online
5403,5404,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Men's Street Footwear,38.0,246.0,9348.0,5609.0,60.0,Online
5404,5405,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,37.0,131.0,4847.0,2133.0,44.0,Online
5405,5406,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,27.0,149.0,4023.0,1810.0,45.0,Online
5406,5407,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,33.0,112.0,3696.0,1737.0,47.0,Online
5407,5408,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Men's Apparel,47.0,126.0,5922.0,2665.0,45.0,Online
5408,5409,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Women's Apparel,37.0,165.0,6105.0,2259.0,37.0,Online
5409,5410,Kohl's,1185732,4/11/2021,West,Wyoming,Cheyenne,Men's Street Footwear,39.0,208.0,8112.0,5029.0,62.0,Online
5410,5411,Kohl's,1185732,4/11/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,39.0,140.0,5460.0,2457.0,45.0,Online
5411,5412,Kohl's,1185732,4/11/2021,West,Wyoming,Cheyenne,Women's Street Footwear,28.0,145.0,4060.0,1868.0,46.0,Online
5412,5413,Kohl's,1185732,4/11/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,33.0,119.0,3927.0,1846.0,47.0,Online
5413,5414,Kohl's,1185732,4/11/2021,West,Wyoming,Cheyenne,Men's Apparel,47.0,106.0,4982.0,2092.0,42.0,Online
5414,5415,Kohl's,1185732,4/11/2021,West,Wyoming,Cheyenne,Women's Apparel,36.0,149.0,5364.0,1877.0,35.0,Online
5415,5416,Kohl's,1185732,5/10/2021,West,Wyoming,Cheyenne,Men's Street Footwear,45.0,246.0,11070.0,7196.0,65.0,Online
5416,5417,Kohl's,1185732,5/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,41.0,152.0,6232.0,2493.0,40.0,Online
5417,5418,Kohl's,1185732,5/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,39.0,145.0,5655.0,2771.0,49.0,Online
5418,5419,Kohl's,1185732,5/10/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,39.0,131.0,5109.0,2555.0,50.0,Online
5419,5420,Kohl's,1185732,5/10/2021,West,Wyoming,Cheyenne,Men's Apparel,45.0,133.0,5985.0,2514.0,42.0,Online
5420,5421,Kohl's,1185732,5/10/2021,West,Wyoming,Cheyenne,Women's Apparel,52.0,156.0,8112.0,3245.0,40.0,Online
5421,5422,Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,Men's Street Footwear,46.0,247.0,11362.0,7158.0,63.0,Online
5422,5423,Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,42.0,168.0,7056.0,2893.0,41.0,Online
5423,5424,Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,Women's Street Footwear,38.0,131.0,4978.0,2240.0,45.0,Online
5424,5425,Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,38.0,140.0,5320.0,2500.0,47.0,Online
5425,5426,Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,Men's Apparel,49.0,135.0,6615.0,2911.0,44.0,Online
5426,5427,Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,Women's Apparel,50.0,163.0,8150.0,3016.0,37.0,Online
5427,5428,Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Men's Street Footwear,48.0,228.0,10944.0,7004.0,64.0,Online
5428,5429,Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,44.0,163.0,7172.0,3084.0,43.0,Online
5429,5430,Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,38.0,149.0,5662.0,2718.0,48.0,Online
5430,5431,Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,39.0,150.0,5850.0,2750.0,47.0,Online
5431,5432,Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Men's Apparel,48.0,137.0,6576.0,2762.0,42.0,Online
5432,5433,Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Women's Apparel,51.0,196.0,9996.0,3599.0,36.0,Online
5433,5434,Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Men's Street Footwear,47.0,255.0,11985.0,7670.0,64.0,Online
5434,5435,Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,43.0,163.0,7009.0,2874.0,41.0,Online
5435,5436,Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Women's Street Footwear,38.0,143.0,5434.0,2445.0,45.0,Online
5436,5437,Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,38.0,147.0,5586.0,2737.0,49.0,Online
5437,5438,Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Men's Apparel,47.0,140.0,6580.0,2698.0,41.0,Online
5438,5439,Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Women's Apparel,52.0,196.0,10192.0,4077.0,40.0,Online
5439,5440,Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Men's Street Footwear,48.0,208.0,9984.0,6390.0,64.0,Online
5440,5441,Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,44.0,150.0,6600.0,2838.0,43.0,Online
5441,5442,Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,38.0,137.0,5206.0,2395.0,46.0,Online
5442,5443,Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,38.0,135.0,5130.0,2514.0,49.0,Online
5443,5444,Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Men's Apparel,48.0,125.0,6000.0,2580.0,43.0,Online
5444,5445,Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Women's Apparel,52.0,174.0,9048.0,3619.0,40.0,Online
5445,5446,Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,Men's Street Footwear,50.0,202.0,10100.0,6464.0,64.0,Online
5446,5447,Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,44.0,174.0,7656.0,3062.0,40.0,Online
5447,5448,Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,Women's Street Footwear,42.0,125.0,5250.0,2415.0,46.0,Online
5448,5449,Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,41.0,119.0,4879.0,2244.0,46.0,Online
5449,5450,Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,Men's Apparel,54.0,128.0,6912.0,3041.0,44.0,Online
5450,5451,Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,Women's Apparel,55.0,150.0,8250.0,3053.0,37.0,Online
5451,5452,Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Men's Street Footwear,53.0,218.0,11554.0,7048.0,61.0,Online
5452,5453,Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,42.0,167.0,7014.0,3016.0,43.0,Online
5453,5454,Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Women's Street Footwear,42.0,146.0,6132.0,3066.0,50.0,Online
5454,5455,Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,42.0,135.0,5670.0,2778.0,49.0,Online
5455,5456,Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Men's Apparel,51.0,143.0,7293.0,2990.0,41.0,Online
5456,5457,Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Women's Apparel,55.0,161.0,8855.0,3453.0,39.0,Online
5457,5458,Kohl's,1185732,12/10/2021,West,Wyoming,Cheyenne,Men's Street Footwear,52.0,224.0,11648.0,7105.0,61.0,Online
5458,5459,Kohl's,1185732,12/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,44.0,168.0,7392.0,3031.0,41.0,Online
5459,5460,Foot Locker,1185732,12/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,44.0,165.0,7260.0,3340.0,46.0,Online
5460,5461,Foot Locker,1185732,12/10/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,44.0,135.0,5940.0,2911.0,49.0,Online
5461,5462,Foot Locker,1185732,12/10/2021,West,Wyoming,Cheyenne,Men's Apparel,54.0,145.0,7830.0,3523.0,45.0,Online
5462,5463,Foot Locker,1185732,12/10/2021,West,Wyoming,Cheyenne,Women's Apparel,56.0,174.0,9744.0,3508.0,36.0,Online
5463,5464,Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Men's Street Footwear,29.0,91.0,2639.0,1214.0,46.0,Online
5464,5465,Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,36.0,105.0,3780.0,1739.0,46.0,Online
5465,5466,Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Women's Street Footwear,39.0,91.0,3549.0,1597.0,45.0,Online
5466,5467,Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,38.0,54.0,2052.0,964.0,47.0,Online
5467,5468,Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Men's Apparel,42.0,45.0,1890.0,964.0,51.0,Online
5468,5469,Foot Locker,1128299,1/24/2021,West,Wyoming,Cheyenne,Women's Apparel,38.0,116.0,4408.0,1984.0,45.0,Online
